bit_index,timestamp_s,alice_sent,bob_received,is_error,trigger
1517482,0.0060699280000000005,1,1,False,photon
1530859,0.006123436,1,1,False,photon
1549686,0.006198744,1,1,False,photon
1564758,0.006259034,0,0,False,dark_count
1577529,0.006310118,0,0,False,photon
1591009,0.006364038,0,0,False,photon
1603706,0.006414826,0,0,False,photon
1617649,0.006470598,0,0,False,photon
1630540,0.006522160000000001,1,1,False,photon
1645546,0.006582186,0,0,False,photon
1658337,0.006633348000000001,1,1,False,photon
1671037,0.00668415,1,0,True,dark_count
1685016,0.0067400640000000005,0,1,True,dark_count
1698448,0.006793794000000001,0,0,False,photon
1712363,0.006849452000000001,1,1,False,photon
1727180,0.006908722,0,0,False,photon
1740449,0.006961798,0,0,False,photon
1753075,0.007012302000000001,0,0,False,photon
1765716,0.007062864,1,1,False,photon
1780591,0.007122364000000001,1,1,False,photon
1793509,0.007174036000000001,1,1,False,photon
1807614,0.007230458,0,0,False,dark_count
1820126,0.007280504,1,1,False,photon
1833060,0.007332242,0,0,False,photon
1846182,0.007384728,1,1,False,photon
1859613,0.007438452000000001,1,1,False,photon
1872784,0.0074911380000000005,0,0,False,photon
1885953,0.0075438120000000004,1,1,False,photon
1898646,0.007594586,0,0,False,photon
1913091,0.007652364000000001,1,1,False,photon
1926882,0.007707528000000001,1,1,False,photon
1940907,0.007763628000000001,1,1,False,dark_count
1954159,0.007816638,0,0,False,photon
1967339,0.007869358000000002,0,0,False,photon
1980811,0.007923244000000001,1,1,False,photon
1994736,0.007978944,1,1,False,photon
2007670,0.00803068,1,1,False,photon
2020784,0.008083136000000001,1,1,False,photon
2034680,0.00813872,1,1,False,photon
2047810,0.00819124,1,1,False,photon
2060693,0.008242774000000001,0,0,False,photon
2074692,0.00829877,0,0,False,photon
2087332,0.008349328000000001,1,1,False,photon
2101155,0.008404622,0,0,False,photon
2117468,0.008469872,1,1,False,dark_count
2130423,0.008521694000000002,0,0,False,photon
2143191,0.008572766,0,0,False,photon
2155841,0.008623366,0,0,False,photon
2171359,0.008685438000000002,1,0,True,dark_count
2184745,0.00873898,1,1,False,photon
2198012,0.008792048,1,1,False,photon
2212022,0.008848088,1,1,False,photon
2224982,0.008899928000000001,1,1,False,photon
2238088,0.008952352,0,1,True,dark_count
2250905,0.00900362,1,1,False,photon
2263988,0.009055952,1,1,False,photon
2276887,0.009107548,1,1,False,photon
2291209,0.009164838000000002,0,0,False,photon
2304512,0.009218050000000002,0,0,False,photon
2318425,0.009273702000000002,0,0,False,photon
2338874,0.009355498000000002,0,0,False,photon
2352632,0.009410528000000001,1,1,False,photon
2365564,0.009462256,1,1,False,photon
2378404,0.009513618000000001,0,0,False,photon
2391069,0.009564278,0,0,False,photon
2406435,0.00962574,1,1,False,photon
2419035,0.009676142,0,0,False,photon
2432297,0.009729190000000002,0,0,False,photon
2446231,0.009784926000000001,0,0,False,photon
2459259,0.009837036,1,1,False,photon
2472146,0.009888586000000001,1,0,True,dark_count
2486726,0.009946906000000002,0,0,False,photon
2499442,0.009997770000000001,0,0,False,photon
2513821,0.010055286000000002,0,0,False,photon
2527173,0.010108692,1,1,False,dark_count
2539736,0.010158946000000002,0,0,False,photon
2553669,0.010214676,1,1,False,photon
2566737,0.010266950000000002,0,0,False,photon
2582458,0.010329834000000001,0,0,False,photon
2595036,0.010380146000000002,0,0,False,photon
2607888,0.010431554000000001,0,0,False,photon
2621413,0.010485652,1,1,False,photon
2636208,0.010544832,1,1,False,photon
2649816,0.010599266000000001,0,0,False,dark_count
2663726,0.010654904000000001,1,1,False,photon
2679939,0.010719756,1,1,False,photon
2693254,0.010773016,1,1,False,photon
2715193,0.010860774000000002,0,0,False,photon
2730371,0.010921486000000001,0,0,False,photon
2744169,0.010976678000000002,0,0,False,photon
2756975,0.0110279,1,1,False,photon
2769841,0.011079364000000001,1,1,False,photon
2782720,0.011130882000000002,0,0,False,dark_count
2795724,0.011182896000000001,1,1,False,photon
2810936,0.011243746,0,0,False,photon
2824922,0.011299688,1,1,False,photon
2837512,0.011350050000000002,0,0,False,photon
2851025,0.011404102000000001,0,0,False,photon
2864068,0.011456274,0,0,False,photon
2876590,0.01150636,1,1,False,photon
2889106,0.011556424000000001,1,1,False,photon
2901655,0.011606620000000002,1,1,False,photon
2914384,0.011657536000000001,1,1,False,photon
2927164,0.011708658000000002,0,0,False,photon
2940496,0.011761984000000001,1,1,False,dark_count
2953143,0.011812574000000001,0,0,False,photon
2966043,0.011864172000000001,1,1,False,dark_count
2979131,0.011916524000000001,1,1,False,photon
2992578,0.011970312,0,1,True,dark_count
3005586,0.012022344,1,1,False,photon
3018515,0.012074060000000001,1,1,False,photon
3031357,0.012125430000000001,1,0,True,dark_count
3045552,0.012182208,1,1,False,photon
3059347,0.01223739,0,0,False,dark_count
3074043,0.012296172000000001,1,1,False,dark_count
3087867,0.012351468,1,1,False,photon
3104360,0.012417442,0,0,False,photon
3118096,0.012472386000000002,0,0,False,photon
3131259,0.012525036000000002,1,1,False,photon
3144003,0.012576012000000001,1,1,False,photon
3156682,0.012626728,1,1,False,photon
3169494,0.012677978000000001,0,0,False,photon
3184143,0.012736574000000002,0,0,False,photon
3198145,0.012792582000000002,0,0,False,photon
3213087,0.012852348000000001,1,1,False,photon
3227499,0.012909998,0,0,False,photon
3240208,0.012960834000000001,0,0,False,photon
3253217,0.013012868,1,1,False,photon
3265771,0.013063086000000002,0,0,False,photon
3278750,0.013115002000000002,0,0,False,photon
3295271,0.013181084000000001,1,1,False,photon
3308167,0.013232670000000002,0,0,False,photon
3328339,0.013313356,1,1,False,photon
3340883,0.013363534000000002,0,0,False,photon
3355266,0.013421066000000002,0,0,False,photon
3367965,0.013471862000000001,0,0,False,photon
3380983,0.013523934000000001,0,0,False,photon
3394876,0.013579506000000002,0,0,False,photon
3408341,0.013633364,1,1,False,photon
3422864,0.013691458000000002,0,0,False,photon
3436070,0.013744282000000002,0,0,False,photon
3451034,0.013804138000000002,0,0,False,photon
3464761,0.013859046000000002,0,0,False,photon
3478343,0.013913372,1,1,False,photon
3491147,0.013964590000000002,0,0,False,photon
3503766,0.014015066000000001,0,0,False,photon
3517307,0.014069230000000002,0,0,False,photon
3530690,0.014122762000000002,0,0,False,photon
3544304,0.014177216000000001,1,1,False,photon
3557218,0.014228872,1,1,False,photon
3570311,0.014281244,1,1,False,photon
3583024,0.014332098000000001,0,0,False,photon
3596746,0.014386986000000001,0,0,False,photon
3610026,0.014440106000000001,0,0,False,photon
3623283,0.014493134000000001,0,0,False,photon
3636206,0.014544826000000002,0,0,False,photon
3649634,0.014598538000000001,0,0,False,photon
3669145,0.014676580000000002,1,1,False,photon
3683758,0.014735034000000001,0,0,False,photon
3696781,0.014787126000000001,0,0,False,photon
3709363,0.014837454000000002,0,0,False,photon
3726225,0.014904902000000001,0,0,False,photon
3739467,0.014957870000000002,0,0,False,photon
3752993,0.015011974,0,0,False,photon
3765729,0.015062918000000002,0,0,False,photon
3778577,0.015114310000000002,0,0,False,photon
3792884,0.015171538000000002,0,0,False,photon
3807637,0.015230550000000002,0,0,False,photon
3823820,0.015295280000000001,1,1,False,photon
3836926,0.015347704,1,1,False,photon
3851589,0.015406358000000002,0,0,False,photon
3865136,0.015460546000000002,0,0,False,photon
3879439,0.015517756,1,1,False,photon
3892039,0.015568156000000001,1,1,False,photon
3905692,0.015622770000000001,0,0,False,photon
3921172,0.01568469,0,0,False,photon
3934698,0.015738794,0,0,False,photon
3947404,0.015789618,0,0,False,photon
3959906,0.015839624,1,1,False,photon
3973260,0.015893042,0,0,False,photon
3988589,0.015954356,1,1,False,photon
4002335,0.01600934,1,1,False,photon
4015690,0.016062762,0,0,False,photon
4029661,0.016118646,0,0,False,photon
4042897,0.01617159,0,0,False,photon
4057123,0.016228492,1,1,False,photon
4070203,0.016280812000000002,1,1,False,photon
4084840,0.016339362,0,0,False,photon
4098387,0.016393548,1,1,False,photon
4112048,0.016448192,1,1,False,photon
4126696,0.016506786,0,0,False,photon
4140611,0.016562444000000003,1,1,False,photon
4153801,0.016615204,1,1,False,photon
4167390,0.01666956,1,1,False,photon
4180654,0.016722616000000003,1,1,False,photon
4194124,0.016776496000000002,1,1,False,photon
4207261,0.016829044,1,1,False,photon
4220135,0.01688054,1,1,False,photon
4234930,0.016939722,0,0,False,photon
4247482,0.01698993,1,0,True,dark_count
4260497,0.01704199,0,0,False,photon
4275547,0.017102188,1,1,False,photon
4288302,0.01715321,0,0,False,photon
4301980,0.01720792,1,1,False,photon
4315418,0.017261672000000002,1,1,False,photon
4328332,0.017313328,1,1,False,photon
4343174,0.017372696,1,1,False,photon
4355954,0.017423818,0,0,False,photon
4368644,0.017474578,0,0,False,photon
4382819,0.017531276000000002,1,1,False,photon
4396744,0.017586978,0,0,False,photon
4410053,0.017640214,1,0,True,dark_count
4426773,0.017707094,0,0,False,photon
4442225,0.017768902,0,0,False,photon
4454730,0.017818920000000002,1,1,False,photon
4467232,0.01786893,0,0,False,dark_count
4479895,0.01791958,1,1,False,photon
4492700,0.017970800000000002,1,1,False,photon
4507012,0.018028048,1,1,False,photon
4521244,0.018084976000000003,1,1,False,photon
4535301,0.018141206,0,0,False,photon
4548910,0.018195642,0,0,False,photon
4562932,0.018251728000000002,0,1,True,dark_count
4576388,0.018305554,0,0,False,photon
4589317,0.01835727,0,0,False,photon
4601828,0.018407312000000002,1,1,False,photon
4615462,0.018461848,1,1,False,photon
4628248,0.018512992000000002,1,1,False,photon
4641424,0.018565698,0,0,False,photon
4657189,0.018628756,1,1,False,photon
4669726,0.018678906,0,0,False,photon
4682230,0.01872892,1,1,False,photon
4698975,0.018795902,0,0,False,photon
4713742,0.018854968,1,1,False,photon
4729343,0.018917374,0,0,False,photon
4743070,0.018972282,0,0,False,photon
4755917,0.01902367,0,0,False,photon
4769183,0.019076734,0,0,False,photon
4781743,0.019126974,0,0,False,photon
4795809,0.019183238000000002,0,0,False,photon
4810193,0.019240774,0,0,False,photon
4824694,0.019298778,0,0,False,photon
4837692,0.019350768,1,1,False,photon
4850360,0.019401442,0,0,False,photon
4863359,0.019453436,1,1,False,photon
4887151,0.019548606,0,0,False,dark_count
4900285,0.019601142,0,0,False,photon
4914211,0.019656846,0,0,False,photon
4927579,0.019710318,1,0,True,dark_count
4942526,0.019770106,0,0,False,photon
4955594,0.019822376000000003,0,1,True,dark_count
4969040,0.01987616,1,1,False,photon
4981646,0.019926584,1,1,False,photon
4996953,0.019987812,1,1,False,photon
5009585,0.020038342,0,0,False,photon
5022272,0.020089088,1,1,False,photon
5035181,0.020140726,1,0,True,dark_count
5049137,0.020196548,1,1,False,photon
5065712,0.02026285,0,0,False,photon
5078445,0.02031378,1,1,False,photon
5092669,0.020370676,1,1,False,photon
5105375,0.020421502,0,0,False,photon
5118643,0.020474572,1,1,False,photon
5133414,0.020533656,1,1,False,photon
5146570,0.020586282,0,0,False,photon
5163174,0.020652696,1,1,False,photon
5176832,0.02070733,1,0,True,dark_count
5189826,0.020759306,0,0,False,photon
5205109,0.020820436,1,1,False,photon
5217969,0.020871876,1,1,False,photon
5232056,0.020928226,0,0,False,photon
5247858,0.020991432,1,1,False,photon
5261374,0.021045498,0,0,False,photon
5275455,0.021101822,0,0,False,photon
5292151,0.021168604,1,1,False,photon
5304927,0.021219708,1,1,False,photon
5318345,0.02127338,0,1,True,dark_count
5331755,0.021327020000000002,1,1,False,photon
5344920,0.021379682,0,0,False,photon
5358326,0.021433304,1,1,False,photon
5371199,0.021484796,1,1,False,photon
5384870,0.021539482,0,0,False,photon
5397870,0.02159148,1,1,False,photon
5411900,0.021647600000000003,1,1,False,photon
5426559,0.021706238,0,0,False,photon
5439125,0.0217565,1,1,False,photon
5451627,0.021806508000000002,0,1,True,dark_count
5464748,0.021858992,1,1,False,photon
5478052,0.02191221,0,0,False,photon
5493407,0.02197363,0,0,False,photon
5507230,0.022028922,0,0,False,photon
5520387,0.022081550000000002,0,0,False,photon
5533979,0.022135916000000002,1,1,False,photon
5549220,0.022196880000000002,1,1,False,photon
5563117,0.022252468,1,1,False,photon
5576886,0.022307544000000002,1,1,False,photon
5590331,0.022361326,1,0,True,dark_count
5603494,0.022413978,0,0,False,photon
5616053,0.022464214,0,0,False,photon
5629010,0.02251604,1,1,False,photon
5641695,0.02256678,1,1,False,photon
5656166,0.022624666,0,0,False,photon
5668683,0.022674734000000002,0,0,False,photon
5681575,0.022726302,0,0,False,photon
5696879,0.022787518,0,0,False,photon
5709933,0.022839732,1,1,False,photon
5725697,0.02290279,0,0,False,photon
5739861,0.022959446,0,0,False,photon
5753409,0.023013638,0,0,False,photon
5766462,0.023065848,1,1,False,photon
5780135,0.023120540000000002,1,1,False,photon
5793766,0.023175064000000002,1,1,False,photon
5806683,0.023226732,1,1,False,photon
5819229,0.023276916,1,1,False,photon
5831934,0.023327736,1,1,False,photon
5844693,0.023378774,0,0,False,photon
5857764,0.023431058,0,0,False,photon
5870287,0.02348115,0,0,False,dark_count
5883756,0.023535024,1,1,False,photon
5897196,0.023588784,1,1,False,photon
5909959,0.023639836,1,1,False,photon
5925675,0.0237027,1,1,False,photon
5938367,0.023753468,1,1,False,photon
5951760,0.023807042,0,0,False,photon
5964320,0.023857282,0,0,False,photon
5978167,0.023912668,1,1,False,photon
5991661,0.023966646,0,0,False,photon
6005189,0.024020756,1,1,False,photon
6018855,0.024075422,0,0,False,dark_count
6033661,0.024134644,1,1,False,photon
6046517,0.024186068,1,1,False,photon
6059038,0.024236154,0,0,False,photon
6072627,0.024290508000000002,1,1,False,photon
6087540,0.024350162,0,0,False,photon
6100668,0.024402672,1,1,False,photon
6116978,0.024467912,1,1,False,photon
6129862,0.02451945,0,0,False,photon
6143150,0.024572602,0,0,False,photon
6156733,0.024626932,1,1,False,dark_count
6169740,0.024678960000000003,1,1,False,photon
6182368,0.024729474,0,0,False,photon
6199275,0.024797102,1,0,True,dark_count
6213276,0.024853106,0,0,False,photon
6226998,0.024907994,0,0,False,photon
6240099,0.024960396000000003,1,1,False,photon
6252844,0.025011378,0,0,False,photon
6265727,0.025062908000000002,1,1,False,photon
6280798,0.025123192000000003,0,1,True,dark_count
6296537,0.025186148000000002,1,1,False,photon
6313104,0.025252416000000003,1,1,False,photon
6327440,0.025309762,0,0,False,photon
6340104,0.025360416,1,1,False,photon
6354370,0.025417482,1,0,True,dark_count
6366898,0.025467594,0,0,False,photon
6379473,0.025517894,0,0,False,photon
6394175,0.025576702,0,0,False,photon
6411258,0.025645032,1,1,False,photon
6424418,0.025697672,1,1,False,photon
6437870,0.02575148,1,1,False,photon
6450963,0.025803854,0,0,False,photon
6464029,0.025856118,0,0,False,photon
6476721,0.025906886,0,0,False,photon
6490852,0.02596341,0,0,False,photon
6504451,0.026017806,0,0,False,photon
6518688,0.026074752000000003,1,1,False,photon
6531671,0.026126684,1,1,False,photon
6544311,0.026177246,0,0,False,photon
6558401,0.026233606,0,0,False,photon
6572185,0.02628874,1,1,False,photon
6586393,0.026345572,1,1,False,photon
6599978,0.026399912,1,1,False,photon
6614584,0.026458336000000002,1,1,False,photon
6628469,0.026513876000000002,1,1,False,photon
6642712,0.02657085,0,0,False,dark_count
6655698,0.026622794,0,0,False,photon
6668650,0.026674600000000003,1,1,False,photon
6681734,0.026726936000000003,1,1,False,photon
6694983,0.026779934000000002,0,0,False,photon
6707738,0.026830954,0,0,False,photon
6721615,0.02688646,1,1,False,photon
6735333,0.026941334,0,0,False,photon
6749067,0.026996268,1,1,False,photon
6761720,0.027046880000000002,1,1,False,photon
6776294,0.027105178,0,0,False,photon
6788910,0.027155642,0,0,False,photon
6805862,0.027223448,1,1,False,photon
6820695,0.027282782000000002,0,0,False,photon
6833770,0.027335082,0,0,False,photon
6849679,0.027398718,0,0,False,photon
6862792,0.027451168,1,1,False,photon
6877548,0.027510194,0,0,False,photon
6892564,0.027570258,0,0,False,photon
6905249,0.027620998,0,0,False,photon
6919247,0.027676988000000003,1,1,False,photon
6932226,0.027728904000000002,1,1,False,photon
6945151,0.027780604,1,1,False,photon
6958377,0.027833508000000003,1,1,False,photon
6971487,0.02788595,0,0,False,photon
6984167,0.027936668,1,1,False,photon
6997182,0.027988728,1,1,False,photon
7010474,0.028041898,0,0,False,dark_count
7024131,0.028096524,1,1,False,photon
7036713,0.028146854000000002,0,0,False,photon
7049392,0.02819757,0,0,False,photon
7062571,0.028250286,0,0,False,photon
7076458,0.028305834000000002,0,0,False,photon
7090953,0.028363812000000002,1,1,False,dark_count
7104173,0.028416692,1,1,False,photon
7117067,0.02846827,0,0,False,photon
7131835,0.02852734,1,1,False,photon
7148107,0.028592428000000003,1,1,False,photon
7160982,0.028643928000000003,0,1,True,dark_count
7173979,0.028695918,0,0,False,photon
7187071,0.028748286,0,0,False,photon
7202343,0.028809372000000003,1,1,False,photon
7217995,0.028871980000000002,1,1,False,photon
7230742,0.02892297,0,0,False,photon
7244328,0.028977314,0,0,False,photon
7257144,0.029028578,0,0,False,photon
7271067,0.029084270000000002,1,0,True,dark_count
7286446,0.029145784,1,1,False,dark_count
7299902,0.029199608000000002,1,1,False,photon
7312595,0.029250380000000003,1,1,False,photon
7325679,0.029302718000000002,0,0,False,photon
7339161,0.029356644,1,1,False,photon
7352303,0.029409214,0,0,False,photon
7364852,0.029459410000000002,0,0,False,photon
7377557,0.029510228000000003,1,1,False,photon
7391214,0.029564858,0,0,False,dark_count
7405085,0.029620342,0,0,False,photon
7418524,0.029674096,1,1,False,photon
7432245,0.029728982,0,0,False,photon
7445697,0.02978279,0,0,False,photon
7461363,0.029845454,0,0,False,photon
7475262,0.029901048000000003,0,1,True,dark_count
7489304,0.029957216000000002,1,1,False,photon
7502126,0.030008506,0,0,False,photon
7515660,0.03006264,1,1,False,photon
7529194,0.030116778,0,0,False,photon
7542258,0.030169034,0,0,False,photon
7556364,0.030225458,0,0,False,dark_count
7570057,0.030280228000000003,1,1,False,photon
7583251,0.030333006,0,0,False,photon
7599133,0.030396532,0,1,True,dark_count
7612375,0.0304495,1,1,False,photon
7626129,0.030504518,1,0,True,dark_count
7639070,0.030556282,0,0,False,photon
7653297,0.030613188000000003,1,1,False,dark_count
7667080,0.030668320000000002,1,1,False,photon
7680143,0.030720574,0,0,False,photon
7694878,0.030779514,0,0,False,photon
7708006,0.030832024000000003,1,1,False,photon
7723203,0.030892814,0,0,False,photon
7736082,0.030944328000000004,1,1,False,photon
7748665,0.03099466,1,1,False,photon
7762848,0.031051394,0,0,False,photon
7775638,0.031102552000000002,1,1,False,photon
7789173,0.031156694000000002,0,0,False,photon
7804540,0.031218160000000002,1,1,False,photon
7817081,0.031268324,1,1,False,photon
7830136,0.031320544,1,1,False,photon
7843407,0.03137363,0,0,False,photon
7856611,0.031426444000000005,1,1,False,photon
7871196,0.031484784,1,1,False,photon
7884204,0.031536816,1,1,False,photon
7898310,0.031593242,0,0,False,photon
7911622,0.031646488,1,1,False,photon
7924630,0.03169852,1,1,False,photon
7939343,0.031757372,1,1,False,photon
7952195,0.031808782,0,0,False,photon
7968366,0.031873464000000004,1,1,False,photon
7981924,0.031927696000000005,1,1,False,photon
7996661,0.031986644,1,1,False,photon
8010610,0.032042440000000005,1,1,False,photon
8023479,0.032093916,1,1,False,photon
8037175,0.032148702,0,0,False,photon
8050259,0.032201038,0,0,False,photon
8065560,0.032262240000000005,1,1,False,photon
8078510,0.03231404,1,1,False,photon
8091170,0.032364682,0,0,False,photon
8104381,0.032417524,1,1,False,photon
8117244,0.032468976000000004,1,1,False,photon
8133899,0.032535596,1,1,False,photon
8146799,0.032587198,0,0,False,photon
8160536,0.032642146000000004,0,0,False,photon
8173719,0.032694878000000004,1,0,True,dark_count
8186346,0.032745384,1,1,False,photon
8200067,0.03280027,0,0,False,photon
8213237,0.03285295,0,0,False,photon
8226133,0.032904532,1,1,False,photon
8239200,0.0329568,1,1,False,photon
8252005,0.033008022,0,0,False,photon
8265721,0.033062884,1,1,False,dark_count
8283208,0.033132832,1,1,False,photon
8295771,0.033183084,1,1,False,photon
8308838,0.033235354,0,0,False,dark_count
8322229,0.033288918,1,0,True,dark_count
8338602,0.033354408,1,1,False,photon
8352305,0.033409222,0,0,False,photon
8366849,0.033467396,1,1,False,photon
8380695,0.033522782,0,0,False,photon
8395754,0.033583018,0,0,False,photon
8409432,0.033637728,1,1,False,photon
8422593,0.033690372,1,1,False,photon
8436315,0.033745262,0,0,False,photon
8448983,0.033795934,1,0,True,dark_count
8461910,0.033847640000000005,1,1,False,photon
8475875,0.0339035,1,1,False,photon
8489027,0.03395611,1,0,True,dark_count
8503158,0.034012634,0,0,False,photon
8515972,0.034063888,1,1,False,photon
8529041,0.034116164000000004,1,1,False,photon
8542762,0.034171048,1,1,False,photon
8556466,0.034225866,0,0,False,photon
8569956,0.034279826,0,0,False,photon
8582547,0.034330190000000003,0,0,False,photon
8596639,0.034386558,0,0,False,photon
8610187,0.03444075,1,0,True,dark_count
8622981,0.034491926,0,0,False,photon
8636215,0.034544862,0,0,False,dark_count
8648770,0.03459508,1,1,False,photon
8661622,0.034646488,1,1,False,dark_count
8676751,0.034707004,1,1,False,photon
8689629,0.034758516,1,1,False,photon
8705570,0.034822282,0,0,False,dark_count
8719726,0.034878906,0,0,False,photon
8732877,0.034931508,1,1,False,photon
8745663,0.034982652,1,1,False,photon
8758551,0.035034206,0,0,False,photon
8772311,0.035089246000000004,0,0,False,photon
8785798,0.035143192000000004,0,1,True,dark_count
8799487,0.035197948,1,1,False,photon
8811988,0.035247954,0,0,False,photon
8824829,0.035299318,0,0,False,photon
8839390,0.03535756,1,1,False,photon
8852560,0.035410242,0,0,False,photon
8865083,0.035460332000000004,1,1,False,photon
8878562,0.035514248000000005,1,1,False,photon
8893110,0.035572440000000004,1,1,False,photon
8905971,0.035623886,0,0,False,photon
8922174,0.035688698,0,0,False,photon
8935021,0.035740086000000004,0,0,False,photon
8948243,0.035792972,1,1,False,photon
8964142,0.035856570000000004,0,0,False,photon
8977912,0.035911648000000004,1,1,False,photon
8991716,0.035966866,0,0,False,photon
9007463,0.036029854,0,0,False,photon
9020912,0.036083648,1,1,False,dark_count
9033680,0.036134722,0,0,False,photon
9046768,0.036187072,1,1,False,photon
9060654,0.036242616000000005,1,1,False,photon
9074537,0.03629815,0,0,False,photon
9088184,0.036352738,0,0,False,photon
9100735,0.036402942,0,0,False,photon
9113318,0.036453272,1,1,False,dark_count
9126477,0.03650591,0,0,False,dark_count
9139125,0.036556502000000005,0,0,False,photon
9151635,0.03660654,1,1,False,dark_count
9164794,0.036659176,1,1,False,photon
9179171,0.036716684,1,1,False,photon
9192148,0.036768594,0,0,False,photon
9204936,0.036819746,0,0,False,photon
9217593,0.036870372000000005,1,1,False,photon
9230688,0.036922752,1,1,False,photon
9244382,0.03697753,0,0,False,photon
9257737,0.037030948,1,1,False,photon
9274859,0.037099436,1,1,False,photon
9287472,0.037149888,1,1,False,photon
9301843,0.037207372,1,1,False,photon
9314969,0.037259878,0,0,False,photon
9327794,0.037311178,0,0,False,dark_count
9340908,0.037363634,0,0,False,photon
9353847,0.03741539,0,0,False,photon
9366574,0.037466296,1,1,False,photon
9379805,0.037519222,0,0,False,photon
9395428,0.037581714,0,0,False,photon
9409452,0.03763781,0,0,False,photon
9422037,0.037688150000000004,0,0,False,photon
