bit_index,timestamp_s,alice_sent,bob_received,is_error,trigger
1540542,0.00616217,0,0,False,dark_count
1555880,0.006223522,0,0,False,photon
1586999,0.0063479980000000005,0,0,False,photon
1603014,0.006412058,1,0,True,dark_count
1627808,0.006511234,0,0,False,photon
1643439,0.006573756,0,1,True,dark_count
1660543,0.006642172,1,1,False,photon
1673287,0.006693148,1,1,False,dark_count
1686966,0.006747864,1,1,False,photon
1702181,0.006808726,0,0,False,photon
1723775,0.0068951,1,1,False,photon
1761751,0.007047004000000001,1,1,False,photon
1776063,0.007104254,0,0,False,photon
1788837,0.007155348000000001,0,1,True,dark_count
1803529,0.0072141160000000005,0,1,True,dark_count
1826479,0.007305916000000001,1,1,False,dark_count
1843804,0.007375216,0,1,True,dark_count
1858882,0.00743553,0,0,False,photon
1873840,0.007495362,0,0,False,photon
1887616,0.007550464000000001,1,1,False,dark_count
1900745,0.007602982,0,0,False,photon
1929057,0.007716228,1,1,False,dark_count
1953103,0.007812414,0,0,False,photon
1970718,0.007882872,0,1,True,dark_count
1990135,0.007960542000000001,1,0,True,dark_count
2004455,0.00801782,1,1,False,photon
2020069,0.008080276,0,1,True,dark_count
2043316,0.008173266000000002,0,0,False,photon
2059499,0.008237998000000002,1,0,True,dark_count
2073466,0.008293866,1,0,True,dark_count
2091482,0.008365928,1,1,False,dark_count
2117856,0.008471424,1,1,False,photon
2139612,0.00855845,0,0,False,photon
2158343,0.008633372,0,1,True,dark_count
2174736,0.008698946,0,0,False,photon
2189369,0.008757476,1,1,False,photon
2204752,0.008819008,1,1,False,dark_count
2233524,0.008934098000000001,0,0,False,photon
2252539,0.009010156,1,1,False,photon
2265846,0.009063386000000001,1,0,True,dark_count
2284560,0.00913824,1,1,False,photon
2302096,0.009208386,1,0,True,dark_count
2318309,0.009273238000000001,1,0,True,dark_count
2337837,0.009351348,0,1,True,dark_count
2357649,0.009430598000000002,0,0,False,photon
2373791,0.009495164,0,1,True,dark_count
2395740,0.00958296,1,1,False,dark_count
2418258,0.009673034,0,0,False,photon
2432265,0.009729062000000002,1,0,True,dark_count
2449353,0.009797412,1,1,False,photon
2466229,0.009864916000000001,1,1,False,dark_count
2480593,0.009922374000000001,0,0,False,photon
2494605,0.009978422,0,0,False,dark_count
2510334,0.010041336000000001,1,1,False,photon
2523919,0.010095678000000002,1,0,True,dark_count
2538796,0.010155186000000002,0,0,False,photon
2553076,0.010212306,0,0,False,photon
2567576,0.010270304000000001,1,1,False,dark_count
2586631,0.010346524000000001,0,1,True,dark_count
2603596,0.010414386000000001,1,0,True,dark_count
2617125,0.0104685,1,1,False,photon
2632859,0.010531438,0,0,False,photon
2659412,0.010637648000000001,1,1,False,dark_count
2676828,0.010707314,0,0,False,photon
2690843,0.010763372,1,1,False,dark_count
2711910,0.01084764,1,1,False,dark_count
2728444,0.010913776,1,1,False,photon
2741058,0.010964232,1,1,False,photon
2753966,0.011015864,0,1,True,dark_count
2782045,0.011128180000000001,1,1,False,photon
2799405,0.01119762,1,1,False,photon
2814638,0.011258552000000002,1,1,False,dark_count
2830641,0.011322566000000001,0,0,False,photon
2844046,0.011376184000000001,1,1,False,dark_count
2856770,0.011427080000000001,1,1,False,photon
2869524,0.011478098,0,0,False,photon
2886239,0.011544958000000001,0,0,False,dark_count
2908911,0.011635646000000001,0,0,False,dark_count
2922419,0.011689676000000001,1,1,False,dark_count
2945599,0.011782396,1,1,False,photon
2964794,0.011859178000000001,1,0,True,dark_count
2984711,0.011938846000000001,0,0,False,photon
3005668,0.012022674000000002,1,0,True,dark_count
3041875,0.012167500000000001,1,1,False,photon
3060838,0.012243354000000001,0,0,False,photon
3077153,0.012308614,0,0,False,dark_count
3101794,0.012407178000000001,0,0,False,photon
3115388,0.012461554000000001,1,0,True,dark_count
3134030,0.012536120000000001,0,1,True,dark_count
3149405,0.01259762,1,1,False,photon
3186975,0.012747902000000002,0,0,False,photon
3201564,0.012806256,0,1,True,dark_count
3220051,0.012880204000000001,1,1,False,photon
3236795,0.01294718,0,1,True,dark_count
3249557,0.012998228,1,1,False,photon
3263047,0.013052190000000002,0,0,False,photon
3277244,0.013108978000000002,0,0,False,dark_count
3291980,0.013167920000000001,0,1,True,dark_count
3307013,0.013228054000000001,0,0,False,photon
3322400,0.013289602000000001,0,0,False,dark_count
3342771,0.013371086,0,0,False,dark_count
3357236,0.013428944000000002,1,1,False,dark_count
3370213,0.013480854000000002,1,0,True,dark_count
3383467,0.013533870000000002,0,0,False,photon
3406706,0.013626826000000002,1,0,True,dark_count
3432135,0.013728540000000001,1,1,False,photon
3445041,0.013780164000000001,1,1,False,photon
3477399,0.013909596000000002,1,1,False,dark_count
3508293,0.014033174,0,0,False,photon
3522981,0.014091924,1,1,False,photon
3538987,0.014155950000000002,1,0,True,dark_count
3551912,0.014207648000000002,1,1,False,photon
3576533,0.014306132000000001,1,1,False,photon
3603996,0.014415986000000002,1,0,True,dark_count
3619680,0.01447872,1,1,False,photon
3638324,0.014553298000000001,1,0,True,dark_count
3653762,0.014615050000000001,0,0,False,photon
3672156,0.014688626000000002,0,0,False,photon
3684774,0.014739096,1,1,False,dark_count
3715474,0.014861896000000001,1,1,False,photon
3729980,0.014919922000000002,0,0,False,dark_count
3745801,0.014983206000000002,0,0,False,photon
3760288,0.015041152,0,1,True,dark_count
3774555,0.01509822,1,1,False,photon
3788400,0.015153602000000002,0,0,False,dark_count
3801097,0.015204390000000002,0,0,False,photon
3814914,0.015259658000000002,0,0,False,photon
3828893,0.015315574000000002,0,0,False,photon
3846276,0.015385106,0,0,False,photon
3864115,0.015456460000000002,0,1,True,dark_count
3876716,0.015506864,1,1,False,photon
3889770,0.015559080000000001,1,1,False,photon
3915797,0.01566319,0,0,False,dark_count
3946084,0.015784336,1,1,False,photon
3959226,0.015836906,1,0,True,dark_count
3972005,0.015888020000000003,1,1,False,photon
3994563,0.015978254,0,0,False,photon
4014035,0.01605614,1,1,False,photon
4028724,0.016114898,0,0,False,dark_count
4051688,0.016206754,0,0,False,dark_count
4070732,0.01628293,0,0,False,photon
4084767,0.01633907,0,0,False,photon
4101072,0.01640429,0,0,False,photon
4117574,0.016470296000000002,1,1,False,photon
4139428,0.016557714,0,0,False,photon
4154868,0.016619474,0,0,False,dark_count
4169180,0.016676720000000003,0,1,True,dark_count
4188863,0.016755452,0,1,True,dark_count
4202826,0.016811304000000003,1,1,False,photon
4218470,0.016873882,0,0,False,photon
4232008,0.016928032000000003,0,1,True,dark_count
4248442,0.016993768,0,1,True,dark_count
4270150,0.017080602,0,0,False,photon
4295487,0.017181948000000002,1,1,False,photon
4315019,0.017260076000000003,1,1,False,photon
4328962,0.01731585,0,0,False,photon
4344347,0.01737739,0,0,False,photon
4358056,0.017432226,1,0,True,dark_count
4375544,0.017502176,0,1,True,dark_count
4389220,0.017556882,1,0,True,dark_count
4403704,0.017614818,0,0,False,photon
4420816,0.017683264,1,1,False,photon
4438455,0.017753822,0,0,False,photon
4451971,0.017807886,0,0,False,dark_count
4469369,0.017877478,0,0,False,photon
4488653,0.017954612000000002,1,1,False,photon
4501787,0.018007148,0,1,True,dark_count
4515056,0.018060224,0,1,True,dark_count
4529889,0.018119556000000002,1,1,False,photon
4543966,0.018175864,1,1,False,dark_count
4563160,0.01825264,0,1,True,dark_count
4585991,0.018343964,1,1,False,photon
4606141,0.018424564,1,1,False,dark_count
4620022,0.018480088000000002,1,1,False,photon
4634611,0.018538444,0,1,True,dark_count
4650928,0.018603714,0,0,False,dark_count
4672628,0.018690514000000002,0,0,False,photon
4690391,0.018761566,0,0,False,dark_count
4704098,0.018816394,1,0,True,dark_count
4719615,0.01887846,1,1,False,photon
4735379,0.018941518,0,0,False,photon
4750597,0.019002388000000002,1,1,False,dark_count
4772020,0.019088082,0,0,False,photon
4785993,0.019143974,1,0,True,dark_count
4798718,0.019194874,0,0,False,photon
4816801,0.019267204,0,1,True,dark_count
4836412,0.01934565,0,0,False,photon
4854412,0.01941765,1,0,True,dark_count
4868764,0.019475058,0,0,False,dark_count
4881551,0.019526204000000002,1,1,False,photon
4895212,0.019580848,1,1,False,photon
4908175,0.019632700000000003,1,1,False,photon
4924078,0.019696312,1,1,False,photon
4942554,0.019770216,1,1,False,photon
4958732,0.01983493,0,0,False,photon
4971646,0.019886584000000002,1,1,False,photon
4986943,0.019947774,0,0,False,dark_count
5001313,0.020005252,1,1,False,photon
5024996,0.020099986,1,0,True,dark_count
5045430,0.020181722,0,0,False,dark_count
5077645,0.020310582,1,0,True,dark_count
5097720,0.02039088,0,1,True,dark_count
5111788,0.020447152,1,1,False,dark_count
5141527,0.02056611,1,0,True,dark_count
5155347,0.020621388,0,1,True,dark_count
5169705,0.020678822,1,0,True,dark_count
5186165,0.020744662,0,0,False,photon
5214656,0.020858626,0,0,False,photon
5229319,0.020917276000000002,1,1,False,photon
5243908,0.020975632,1,1,False,photon
5256524,0.021026096,1,1,False,photon
5270267,0.02108107,0,0,False,photon
5284761,0.021139046,0,0,False,dark_count
5300678,0.021202714,1,0,True,dark_count
5333315,0.02133326,1,1,False,dark_count
5349470,0.021397882,0,0,False,dark_count
5362523,0.021450094,0,0,False,photon
5379043,0.021516174,1,0,True,dark_count
5394017,0.02157607,0,0,False,photon
5407595,0.02163038,0,1,True,dark_count
5431974,0.021727898,0,0,False,photon
5447847,0.021791388000000002,0,1,True,dark_count
5461066,0.021844264000000002,1,1,False,photon
5484319,0.021937278,0,0,False,photon
5497472,0.02198989,0,0,False,photon
5510602,0.022042408000000003,1,1,False,photon
5523594,0.022094378,0,0,False,photon
5537479,0.022149916000000002,1,1,False,photon
5550773,0.022203094,0,0,False,photon
5571918,0.022287674,0,0,False,photon
5588300,0.022353202,0,0,False,photon
5602328,0.022409312,1,1,False,photon
5614927,0.02245971,0,0,False,photon
5628432,0.022513728,1,1,False,photon
5641599,0.022566396000000002,1,1,False,dark_count
5654424,0.022617698000000002,0,0,False,dark_count
5670278,0.022681112,1,1,False,photon
5684214,0.022736858,0,0,False,photon
5699793,0.022799172000000003,1,1,False,photon
5717239,0.022868956000000003,0,1,True,dark_count
5730379,0.022921516000000003,1,1,False,photon
5744725,0.0229789,1,1,False,dark_count
5764618,0.023058474,0,0,False,photon
5793307,0.02317323,0,0,False,dark_count
5817962,0.02327185,0,0,False,photon
5832849,0.023331396,1,1,False,photon
5845548,0.023382194000000002,0,0,False,dark_count
5874558,0.023498232,1,1,False,photon
5894196,0.023576784,0,1,True,dark_count
5910566,0.023642266000000002,1,0,True,dark_count
5924700,0.023698802,0,0,False,photon
5939416,0.023757664,1,1,False,photon
5953646,0.023814586,0,0,False,photon
5968813,0.023875254000000002,0,0,False,dark_count
5984440,0.023937760000000002,1,1,False,photon
5998880,0.023995522000000002,1,0,True,dark_count
6012015,0.024048060000000003,1,1,False,photon
6030904,0.024123618,0,0,False,dark_count
6051585,0.02420634,1,1,False,photon
6064710,0.024258842,0,0,False,photon
6079496,0.024317986,0,0,False,photon
6093414,0.024373658,0,0,False,dark_count
6123864,0.024495456000000002,1,1,False,photon
6137576,0.024550304000000002,1,1,False,dark_count
6150976,0.024603904000000003,1,1,False,dark_count
6163703,0.024654814,0,0,False,photon
6177051,0.024708206,0,0,False,photon
6191082,0.02476433,0,0,False,photon
6206329,0.024825318,0,0,False,photon
6223039,0.024892158,0,0,False,photon
6236424,0.024945696,0,1,True,dark_count
6256305,0.025025222,0,0,False,photon
6276573,0.025106292000000002,1,1,False,dark_count
6292774,0.025171096,0,1,True,dark_count
6306873,0.025227494,0,0,False,dark_count
6322837,0.02529135,0,0,False,photon
6345989,0.025383956000000003,1,1,False,photon
6358936,0.025435744000000003,0,1,True,dark_count
6374705,0.025498820000000002,1,1,False,dark_count
6391277,0.025565108000000003,1,1,False,dark_count
6421897,0.02568759,0,0,False,photon
6448446,0.025793786,0,0,False,dark_count
6462157,0.025848628000000002,1,1,False,photon
6486724,0.025946896,1,1,False,photon
6513449,0.026053796,1,1,False,photon
6527015,0.026108060000000002,1,1,False,dark_count
6540320,0.026161280000000002,1,1,False,photon
6555702,0.026222808,1,1,False,photon
6569111,0.026276446000000002,0,0,False,dark_count
6590013,0.026360052000000002,0,1,True,dark_count
6603329,0.026413316000000003,1,1,False,dark_count
6619112,0.026476448000000003,1,1,False,photon
6640159,0.026560636000000002,0,1,True,dark_count
6658205,0.02663282,1,1,False,photon
6671936,0.026687744000000003,1,1,False,photon
6689013,0.026756052000000002,1,1,False,photon
6705944,0.026823776,1,1,False,dark_count
6725899,0.026903598,0,0,False,dark_count
6739775,0.026959102000000002,0,0,False,photon
6752586,0.027010344000000002,1,1,False,photon
6770910,0.027083642,0,0,False,photon
6784304,0.027137216000000002,1,1,False,photon
6796839,0.027187356000000003,1,1,False,dark_count
6818896,0.027275586,0,0,False,dark_count
6836555,0.02734622,0,1,True,dark_count
6854086,0.027416346,0,0,False,photon
6867102,0.027468408000000003,1,1,False,photon
6897692,0.02759077,0,0,False,photon
6913741,0.027654966,0,0,False,dark_count
6930671,0.027722684,1,1,False,photon
6945123,0.027780492,1,1,False,photon
6959228,0.027836912000000002,1,1,False,photon
6979597,0.027918388000000002,1,1,False,dark_count
6993061,0.027972244,0,1,True,dark_count
7008256,0.028033024,1,1,False,photon
7026459,0.028105836000000002,1,1,False,dark_count
7044675,0.028178702,0,0,False,dark_count
7058164,0.028232658,1,0,True,dark_count
7088466,0.028353864000000003,1,1,False,photon
7103563,0.028414252,1,1,False,dark_count
7125433,0.028501734,1,0,True,dark_count
7143161,0.028572646,0,0,False,photon
7159647,0.028638590000000002,0,0,False,dark_count
7193566,0.028774266,0,0,False,photon
7206616,0.028826466000000002,0,0,False,photon
7220541,0.028882166,0,0,False,photon
7235719,0.028942878000000002,0,0,False,dark_count
7253344,0.029013378,0,0,False,dark_count
7273061,0.029092246000000002,1,0,True,dark_count
7299954,0.029199816000000003,1,1,False,photon
7315245,0.029260980000000002,1,1,False,dark_count
7329677,0.02931871,0,0,False,photon
7347008,0.029388034,0,0,False,photon
7360842,0.029443368,1,1,False,photon
7377124,0.029508498,1,0,True,dark_count
7418351,0.029673406,0,0,False,dark_count
7443768,0.029775074000000002,1,0,True,dark_count
7459430,0.029837722,1,0,True,dark_count
7472531,0.029890126,0,0,False,photon
7488717,0.029954868000000003,1,1,False,photon
7506122,0.030024488000000002,1,1,False,photon
7519930,0.030079722,0,0,False,photon
7534181,0.030136726,0,0,False,dark_count
7549626,0.030198506,0,0,False,dark_count
7562443,0.030249772,1,1,False,dark_count
7580409,0.030321636000000003,0,1,True,dark_count
7595782,0.030383128000000002,1,1,False,dark_count
7617771,0.030471086,0,0,False,dark_count
7633727,0.030534908000000003,1,1,False,photon
7650494,0.030601978000000002,0,0,False,photon
7663595,0.030654382,1,0,True,dark_count
7685148,0.030740592,1,1,False,photon
7704348,0.030817394,1,0,True,dark_count
7717313,0.030869254000000002,1,0,True,dark_count
7734163,0.030936654,0,0,False,photon
7751809,0.031007236,1,1,False,dark_count
7767337,0.031069348000000004,1,1,False,photon
7782248,0.031128994,1,0,True,dark_count
7797971,0.031191886000000002,0,0,False,photon
7812739,0.031250958,0,0,False,photon
7826773,0.031307094,0,0,False,dark_count
7849545,0.031398180000000005,1,1,False,dark_count
7867619,0.031470478,1,0,True,dark_count
7881743,0.031526972,1,1,False,dark_count
7894751,0.031579004,1,1,False,photon
7907981,0.031631924,0,1,True,dark_count
7931311,0.031725244,0,1,True,dark_count
7948629,0.031794518,1,0,True,dark_count
7962202,0.031848808,0,1,True,dark_count
7982745,0.031930980000000005,1,1,False,photon
7996481,0.031985926,0,0,False,photon
8011694,0.032046776,1,1,False,photon
8027494,0.032109976000000005,1,1,False,photon
8057100,0.032228402,0,0,False,dark_count
8069905,0.03227962,1,1,False,dark_count
8085720,0.032342882,1,0,True,dark_count
8101410,0.032405642,1,0,True,dark_count
8115217,0.03246087,0,0,False,photon
8130350,0.032521402,0,0,False,photon
8145450,0.0325818,1,1,False,dark_count
8158424,0.032633698,0,0,False,photon
8172722,0.03269089,0,0,False,photon
8188262,0.032753048,1,1,False,photon
8216049,0.032864198000000004,0,0,False,dark_count
8230397,0.032921588,1,1,False,photon
8247320,0.03298928,1,1,False,dark_count
8262090,0.03304836,1,1,False,dark_count
8277716,0.033110866,1,0,True,dark_count
8306068,0.033224274,0,0,False,photon
8328365,0.03331346,0,1,True,dark_count
8343027,0.033372108000000004,0,1,True,dark_count
8356117,0.033424468,1,1,False,photon
8368965,0.03347586,0,1,True,dark_count
8386130,0.033544522,0,0,False,photon
8401118,0.033604472,1,1,False,dark_count
8416606,0.033666426,0,0,False,dark_count
8442083,0.033768334000000004,0,0,False,dark_count
8461386,0.033845544000000005,1,1,False,photon
8479764,0.033919056,1,1,False,dark_count
8493629,0.033974518,0,0,False,photon
8516925,0.0340677,0,1,True,dark_count
8531351,0.034125404000000005,1,1,False,dark_count
8546558,0.034186234,0,0,False,photon
8566687,0.034266748,1,1,False,photon
8582918,0.034331674,0,0,False,photon
8605022,0.03442009,1,0,True,dark_count
8619629,0.034478518,1,0,True,dark_count
8634121,0.034536484,1,1,False,photon
8650104,0.034600416,0,1,True,dark_count
8667628,0.034670512,1,1,False,photon
8684411,0.034737644000000005,1,1,False,photon
8696983,0.034787934,0,0,False,photon
8710550,0.034842200000000004,1,1,False,dark_count
8736819,0.034947276,1,1,False,photon
8753620,0.035014482,0,0,False,photon
8773073,0.035092292000000004,0,1,True,dark_count
8788430,0.035153722,0,0,False,photon
8801377,0.035205508,0,1,True,dark_count
8816101,0.035264406,0,0,False,photon
8832632,0.03533053,1,0,True,dark_count
8847435,0.03538974,1,1,False,photon
8862033,0.035448132,0,1,True,dark_count
8878504,0.035514016,1,1,False,photon
8891107,0.03556443,0,0,False,photon
8904876,0.035619504,1,1,False,photon
8919883,0.035679532,1,1,False,photon
8941058,0.035764234,0,0,False,photon
8956442,0.035825768,1,1,False,dark_count
8970894,0.035883578,0,0,False,photon
8987505,0.035950022,1,0,True,dark_count
9004978,0.036019914,0,0,False,dark_count
9020228,0.036080912,0,1,True,dark_count
9038541,0.036154164,1,1,False,photon
9071438,0.036285754,1,0,True,dark_count
9102368,0.036409474000000004,0,0,False,photon
9115177,0.03646071,0,0,False,photon
9132806,0.036531224,0,1,True,dark_count
9148100,0.036592402,0,0,False,photon
9163819,0.036655276,1,1,False,dark_count
9180745,0.036722982,0,0,False,dark_count
9194766,0.036779064,0,1,True,dark_count
9208062,0.036832250000000004,0,0,False,dark_count
9227850,0.036911402,0,0,False,dark_count
9246066,0.036984266,0,0,False,dark_count
9264842,0.03705937,1,0,True,dark_count
9286567,0.03714627,0,0,False,dark_count
9299121,0.037196486,0,0,False,photon
9316948,0.037267792,1,1,False,photon
9334384,0.037337536000000004,0,1,True,dark_count
9347010,0.037388042,0,0,False,photon
9371399,0.037485596,1,1,False,photon
9385777,0.037543110000000005,0,0,False,photon
9400949,0.037603796,1,1,False,photon
9414000,0.037656002,0,0,False,photon
9434638,0.037738552,1,1,False,photon
9447645,0.037790580000000004,0,1,True,dark_count
9463158,0.037852634,0,0,False,photon
9476161,0.037904646,0,0,False,photon
9491461,0.037965844000000006,1,1,False,dark_count
9504825,0.038019302,0,0,False,photon
9518941,0.038075766000000004,0,0,False,photon
9535543,0.038142172,1,1,False,photon
9558217,0.038232868,0,1,True,dark_count
9576096,0.038304386,0,0,False,dark_count
9591791,0.038367166,0,0,False,dark_count
9611071,0.038444284,1,1,False,dark_count
9628307,0.03851323,0,0,False,dark_count
9644746,0.038578984000000004,1,1,False,photon
9660776,0.038643106,0,0,False,photon
9675046,0.038700184000000006,1,1,False,photon
9691208,0.038764832,0,1,True,dark_count
9706857,0.03882743,0,0,False,photon
9719772,0.038879088,1,1,False,dark_count
9745097,0.038980388000000005,1,1,False,photon
9759613,0.039038452,1,1,False,photon
9776573,0.039106292,1,1,False,photon
9789484,0.039157936000000004,1,1,False,photon
9816204,0.039264816,1,1,False,dark_count
9829088,0.039316352000000006,1,1,False,photon
9844100,0.039376402000000005,0,0,False,photon
9857446,0.039429784,1,1,False,photon
9873231,0.039492926000000005,0,0,False,dark_count
9890671,0.039562684,1,1,False,dark_count
9909529,0.039638118,0,0,False,photon
9926325,0.039705300000000006,1,1,False,photon
9946935,0.039787742,1,0,True,dark_count
9961410,0.03984564,1,1,False,photon
9978632,0.039914528000000005,1,1,False,photon
9995961,0.039983846,0,0,False,dark_count
10010248,0.040040992000000004,1,1,False,dark_count
10024364,0.040097456000000004,1,1,False,photon
10037684,0.040150738,1,0,True,dark_count
10051492,0.040205968,0,1,True,dark_count
10066146,0.040264584,1,1,False,photon
10081386,0.040325546000000004,0,0,False,photon
10098518,0.040394074,1,0,True,dark_count
10114067,0.040456268000000004,0,1,True,dark_count
10129822,0.04051929,0,0,False,photon
10143983,0.040575934,1,0,True,dark_count
10162934,0.040651736,1,1,False,dark_count
10177927,0.040711708,1,1,False,photon
10193433,0.040773734,0,0,False,photon
10220940,0.040883760000000005,1,1,False,photon
10235114,0.040940458,0,0,False,photon
10260958,0.041043832,1,1,False,photon
10277273,0.041109092,1,1,False,photon
10290935,0.041163740000000004,1,1,False,dark_count
10309080,0.041236322,0,0,False,photon
10321674,0.041286698000000004,1,0,True,dark_count
10335706,0.041342826,1,0,True,dark_count
10348724,0.041394896,1,1,False,photon
10361490,0.041445962,0,0,False,photon
10374111,0.041496446,0,0,False,photon
10391170,0.04156468,0,1,True,dark_count
10405684,0.041622736,1,1,False,photon
10427855,0.041711422000000005,0,0,False,dark_count
10445573,0.041782292000000006,0,1,True,dark_count
10471845,0.04188738,1,1,False,photon
10489052,0.041956208,0,1,True,dark_count
10502600,0.042010402,0,0,False,photon
10517117,0.042068470000000004,1,0,True,dark_count
10530414,0.042121658,0,0,False,dark_count
10543457,0.04217383,1,0,True,dark_count
10558373,0.042233492000000004,1,1,False,photon
10577696,0.042310786,0,0,False,photon
10591423,0.042365692,1,1,False,photon
10614867,0.04245947,1,0,True,dark_count
10628243,0.042512972,1,1,False,photon
10642012,0.04256805,1,0,True,dark_count
10654731,0.042618924,1,1,False,dark_count
10668824,0.042675298,0,0,False,photon
10686195,0.042744782,0,0,False,photon
10702913,0.042811652000000006,1,1,False,photon
10725508,0.042902034,0,0,False,dark_count
10740873,0.042963494000000005,0,0,False,photon
10756684,0.043026736,0,1,True,dark_count
10773593,0.043094374000000005,0,0,False,photon
10786875,0.043147500000000005,1,1,False,dark_count
10803090,0.043212362000000004,0,0,False,photon
10825884,0.043303536000000004,1,1,False,photon
10839739,0.043358956000000004,1,1,False,photon
10855470,0.04342188,1,1,False,dark_count
10870815,0.04348326,1,1,False,dark_count
10890179,0.043560716,1,1,False,photon
10904224,0.043616896,1,1,False,photon
10921062,0.04368425,0,0,False,photon
10936810,0.04374724,0,1,True,dark_count
10950338,0.043801352,1,1,False,photon
10965022,0.043860088000000005,1,1,False,photon
10982591,0.043930366,0,0,False,photon
10995294,0.043981178,1,0,True,dark_count
11008281,0.044033126,0,0,False,photon
11027099,0.044108396,0,1,True,dark_count
11041997,0.044167988000000005,0,1,True,dark_count
11057253,0.044229012000000005,1,1,False,dark_count
11069965,0.044279860000000004,1,1,False,photon
11083270,0.044333080000000004,1,1,False,photon
11106883,0.044427534000000005,0,0,False,photon
11124564,0.044498256,1,1,False,photon
11143907,0.044575628000000006,1,1,False,photon
11156414,0.044625656,1,1,False,photon
11176117,0.04470447,0,0,False,photon
11189581,0.044758326,0,0,False,dark_count
11214068,0.044856274,0,0,False,dark_count
11230556,0.044922224000000004,1,1,False,photon
11245061,0.044980244,1,1,False,photon
11275374,0.045101498000000004,0,0,False,photon
11288250,0.045153000000000006,1,1,False,dark_count
11300959,0.045203838,1,0,True,dark_count
11317347,0.045269388,0,1,True,dark_count
11331985,0.045327942,1,0,True,dark_count
11349989,0.045399956000000005,1,1,False,photon
11364920,0.04545968,1,1,False,photon
11378921,0.045515686,0,0,False,photon
11394414,0.045577656,1,1,False,photon
